ID;Host ID;Host Response Rate;Host Listings Count;Host Total Listings Count;Neighbourhood Cleansed;Neighbourhood Group Cleansed;Zipcode;Latitude;Longitude;Property Type;Room Type;Accommodates;Bathrooms;Bedrooms;Beds;Price;Weekly Price;Monthly Price;Guests Included;Extra People;Minimum Nights;Maximum Nights;Number of Reviews;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Checkin;Review Scores Communication;Review Scores Location;Review Scores Value;Cancellation Policy;Reviews per Month;Geolocation;Features
3189794;1408525;94;51;51;rios rosas;chamberí;28003;40.44002384670852;-3.6988529714804015;apartment;entire home/apt;4;1;1;1;100;700;3000;2;10;4;1125;15;89;8;8;9;9;9;9;moderate;0.5;40.44002384670852, -3.6988529714804015;0
12993678;71606767;100;1;1;rios rosas;chamberí;28003;40.445604289556016;-3.6972218094324014;apartment;entire home/apt;8;3;4;6;320;2240;9600;1;0;5;1125;6;90;10;10;9;10;10;9;strict;0.57;40.445604289556016, -3.6972218094324023;0
14664093;91094403;50;1;1;fuentelareina;fuencarral - el pardo;28035;40.48173591000815;-3.738871631606519;other;entire home/apt;8;1;2;6;80;560;2400;4;20;10;330;0;94;10;10;10;10;10;9;moderate;1.0;40.48173591000815, -3.7388716316065187;0
621417;3080124;100;1;1;fuentelareina;fuencarral - el pardo;28035;40.4768311238908;-3.7389743086338183;apartment;private room;1;2;1;1;23;161;690;15;15;1;365;1;94;10;10;10;10;10;9;moderate;0.06;40.476831123890804, -3.7389743086338187;0
15200707;96147078;100;30;30;argüelles;moncloa - aravaca;28008;40.42474504314654;-3.7130815277928426;apartment;shared room;10;1;1;10;11;77;330;1;15;1;1125;2;100;10;9;10;10;10;10;strict;0.37;40.42474504314654, -3.7130815277928426;0
15201244;96147078;100;30;30;argüelles;moncloa - aravaca;28008;40.42359130554613;-3.7117504087345936;apartment;shared room;10;1;1;10;11;77;330;1;15;1;1125;1;60;6;4;8;4;8;6;strict;0.18;40.42359130554613, -3.7117504087345936;0
8209173;43287987;100;1;1;argüelles;moncloa - aravaca;28008;40.42354200799935;-3.712579031200917;loft;entire home/apt;2;1;0;1;45;315;1350;1;0;2;1125;30;87;9;9;10;10;10;9;flexible;1.57;40.423542007999345, -3.712579031200917;0
6379731;33254599;75;1;1;argüelles;moncloa - aravaca;28008;40.427940628029866;-3.7203908222002577;apartment;private room;1;1;1;1;35;245;1050;1;0;30;1125;1;100;10;10;10;10;10;10;moderate;0.06;40.427940628029866, -3.7203908222002577;0
12129380;16146361;100;2;2;argüelles;moncloa - aravaca;28008;40.43023385066289;-3.720618738151557;apartment;entire home/apt;3;1;2;2;60;420;1800;1;0;1;1125;1;60;8;6;10;10;10;10;flexible;0.09;40.43023385066289, -3.720618738151557;0
15482904;124972;100;6;6;argüelles;moncloa - aravaca;28008;40.4304574517229;-3.7174644806606;other;entire home/apt;3;1;2;2;95;665;2850;3;20;7;1125;1;100;10;10;10;10;10;10;flexible;0.27;40.4304574517229, -3.7174644806605994;0
14735982;33290953;100;1;1;argüelles;moncloa - aravaca;28008;40.427593387727;-3.7156240777038327;apartment;entire home/apt;2;1;1;1;55;385;1650;1;0;2;15;7;93;9;9;10;10;10;9;strict;1.5;40.427593387727, -3.7156240777038327;0
8333903;42356632;100;1;1;argüelles;moncloa - aravaca;28008;40.42411817764506;-3.713670826283792;apartment;private room;2;1;1;1;59;413;1770;1;0;1;1125;42;96;10;10;10;10;10;9;strict;2.2;40.42411817764506, -3.7136708262837916;1
13674971;30752828;100;2;2;argüelles;moncloa - aravaca;28008;40.42691786186623;-3.714341585079057;apartment;entire home/apt;6;3;3;5;90;630;2700;2;20;2;1125;22;97;10;10;10;10;10;9;strict;2.36;40.42691786186623, -3.7143415850790573;0
13555923;58889526;100;2;2;puerta bonita;carabanchel;28025;40.38720236294332;-3.731189519381714;apartment;private room;1;1;1;1;23;161;690;1;0;2;1125;4;95;10;10;10;10;9;10;flexible;0.42;40.38720236294332, -3.731189519381714;0
18034555;17869445;100;1;1;orcasur;usera;28041;40.38019795206112;-3.6929917428668704;apartment;private room;2;2;1;1;55;385;1650;1;0;1;7;0;94;10;10;10;10;10;9;flexible;1.0;40.380197952061124, -3.6929917428668704;0
15481550;99387671;100;1;1;san fermín;usera;28041;40.367912083028486;-3.6880491103156303;apartment;private room;1;1;1;1;12;84;360;1;9;3;1125;18;97;10;10;10;10;10;10;strict;3.35;40.367912083028486, -3.6880491103156303;0
17146929;115294374;100;1;1;san fermín;usera;28041;40.37471183749025;-3.693267348716392;house;private room;1;1;1;1;18;126;540;1;5;1;1125;2;100;10;10;10;10;8;8;flexible;1.33;40.37471183749025, -3.6932673487163923;0
16439699;7215389;100;1;1;san fermín;usera;28041;40.365579585278674;-3.692650223478948;apartment;private room;2;1;1;2;15;105;450;1;20;1;30;5;100;10;9;10;10;10;10;strict;2.63;40.365579585278674, -3.692650223478948;0
15373163;98204234;47;3;3;san fermín;usera;28041;40.37861598411077;-3.6913772488488887;apartment;entire home/apt;4;1;2;3;80;560;2400;1;0;1;1125;9;64;7;6;8;9;7;7;strict;1.72;40.37861598411077, -3.6913772488488887;0
7573903;14840550;100;1;1;san fermín;usera;28041;40.37057776641424;-3.690301455149666;house;entire home/apt;3;1;2;2;50;350;1500;2;10;2;1125;12;93;9;9;10;10;9;9;moderate;0.94;40.370577766414236, -3.690301455149666;0
8739312;23444591;100;4;4;almendrales;usera;28026;40.384372196718274;-3.7053557977517073;house;private room;2;1;1;1;35;245;1050;1;0;1;1125;1;100;10;10;10;10;10;9;flexible;0.06;40.384372196718274, -3.7053557977517073;0
15923293;12968726;100;4;4;almendrales;usera;28026;40.38689136184516;-3.697426273547558;apartment;private room;2;2;1;1;23;161;690;1;6;2;300;4;95;10;10;10;10;9;10;strict;0.86;40.38689136184516, -3.697426273547558;1
14435955;70460994;100;4;4;zofío;usera;28026;40.37777932625118;-3.7139012356486494;apartment;private room;2;1;1;2;25;175;750;1;15;1;1125;15;85;9;10;10;10;8;9;moderate;1.89;40.37777932625118, -3.7139012356486503;0
747423;3923350;100;2;2;portazgo;puente de vallecas;28038;40.38375249907562;-3.6497796933360274;house;private room;6;2;1;5;20;140;600;1;15;5;1125;5;100;10;9;10;10;8;10;flexible;0.09;40.38375249907562, -3.6497796933360274;0
13723065;77255787;83;4;4;entrevías;puente de vallecas;28053;40.38411618061642;-3.670166552968442;apartment;private room;4;1;1;3;48;336;1440;2;0;1;1125;2;50;5;5;7;4;5;4;strict;0.32;40.384116180616424, -3.670166552968442;0
15647707;74959035;100;1;1;san diego;puente de vallecas;28053;40.39003497287789;-3.67068954955389;other;private room;2;2;1;1;40;280;1200;1;0;1;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.39003497287789, -3.6706895495538894;0
17797538;17556638;100;6;6;san diego;puente de vallecas;28053;40.3968809073421;-3.669204723208686;apartment;entire home/apt;4;1;1;3;29;203;870;2;10;2;1125;0;94;10;10;10;10;10;9;moderate;1.0;40.3968809073421, -3.669204723208686;0
7014906;3908623;100;6;6;san diego;puente de vallecas;28053;40.39173502242152;-3.669350723853336;house;private room;2;1;1;1;35;245;1050;5;10;2;1125;22;95;10;9;10;10;9;10;moderate;1.02;40.391735022421514, -3.669350723853336;0
8785549;33370443;100;4;4;palomeras bajas;puente de vallecas;28038;40.38189183457917;-3.653540495832106;house;entire home/apt;3;2;3;3;79;553;2370;1;0;3;1125;0;94;10;10;10;10;10;9;moderate;1.0;40.381891834579164, -3.653540495832106;0
13694623;2067679;100;3;3;palomeras bajas;puente de vallecas;28038;40.39221271621523;-3.6596011035997327;apartment;entire home/apt;4;1;1;2;55;385;1650;2;10;5;31;52;99;10;10;10;10;9;10;strict;5.61;40.39221271621523, -3.6596011035997327;1
382511;1917171;100;1;1;palomeras bajas;puente de vallecas;28038;40.38006969990068;-3.6542770318890727;other;private room;2;1;1;1;16;112;480;1;9;2;6;23;95;10;10;10;10;9;10;strict;0.4;40.38006969990068, -3.6542770318890727;0
1737408;4424222;100;6;6;media legua;moratalaz;28030;40.40701523375632;-3.653709606961304;apartment;entire home/apt;8;2;3;3;110;770;3300;6;20;3;1125;17;98;10;10;10;10;9;10;strict;0.68;40.40701523375632, -3.653709606961304;0
4594164;23813738;100;4;4;fontarrón;moratalaz;28030;40.40259641149317;-3.6492956353933432;apartment;entire home/apt;5;1;3;4;80;560;2400;5;15;3;1125;3;100;10;10;10;10;9;10;strict;0.11;40.402596411493164, -3.6492956353933432;0
867148;4558443;100;1;1;vinateros;moratalaz;28030;40.40268011792512;-3.636075193781641;dorm;private room;2;1;1;1;75;525;2250;1;0;1;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.40268011792512, -3.6360751937816405;0
11217319;48672581;100;1;1;vallehermoso;chamberí;28003;40.4401197692251;-3.7107906525187206;apartment;entire home/apt;2;1;1;1;48;336;1440;1;0;2;1125;4;95;10;9;10;10;10;10;moderate;0.29;40.4401197692251, -3.7107906525187206;0
12358350;66749979;100;1;1;vallehermoso;chamberí;28003;40.43997441473404;-3.7095177855624297;apartment;private room;1;1;1;1;40;280;1200;1;0;1;180;2;100;10;10;10;10;10;10;moderate;0.19;40.43997441473404, -3.7095177855624297;0
16546235;64962726;90;2;2;almenara;tetuán;28029;40.47253099565369;-3.691933249486486;apartment;private room;2;1;1;1;25;175;750;1;15;1;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.47253099565369, -3.691933249486486;0
536811;2516266;100;36;36;almenara;tetuán;28029;40.47225825448997;-3.692849086140471;apartment;entire home/apt;4;1;0;1;52;364;1560;2;0;2;1125;3;53;7;7;7;5;7;6;moderate;0.06;40.47225825448997, -3.6928490861404706;0
14019121;40548819;100;1;1;valdeacederas;tetuán;28029;40.469289160238816;-3.7016618718618033;apartment;private room;1;1;1;1;17;119;510;1;0;1;8;18;90;10;10;10;9;8;9;flexible;2.73;40.469289160238816, -3.7016618718618033;0
12719244;21485458;98;46;46;valdeacederas;tetuán;28029;40.46624138584;-3.699930114198768;apartment;entire home/apt;4;1;1;2;38;266;1140;2;5;3;1125;3;87;7;7;9;9;9;9;moderate;0.56;40.46624138584, -3.6999301141987675;0
16701167;110491914;100;2;2;valdeacederas;tetuán;28029;40.46244354469042;-3.700197700026165;apartment;private room;2;1;1;1;32;224;960;1;20;3;30;0;94;10;10;10;10;10;9;moderate;1.0;40.46244354469042, -3.700197700026165;0
13303778;75150135;100;7;7;gaztambide;chamberí;28015;40.43430341911028;-3.71600544371333;bed & breakfast;private room;1;6;10;16;40;280;1200;1;30;7;1125;4;100;10;10;10;10;10;10;strict;0.42;40.43430341911028, -3.71600544371333;0
8777443;40876307;100;1;1;gaztambide;chamberí;28015;40.4345720865884;-3.7124475968488864;condominium;private room;2;1;1;2;40;280;1200;1;0;1;1125;1;100;10;10;10;10;10;10;flexible;0.06;40.4345720865884, -3.7124475968488864;0
15112279;57631899;99;7;7;gaztambide;chamberí;28015;40.433781772214445;-3.715361331145845;apartment;entire home/apt;4;1;1;2;53;371;1590;2;15;1;30;35;91;9;10;9;10;9;9;moderate;5.59;40.433781772214445, -3.715361331145845;0
3979166;19732001;100;2;2;gaztambide;chamberí;28015;40.43700913821092;-3.71180685860374;bed & breakfast;private room;2;1;1;1;30;210;900;1;8;1;30;28;88;9;9;9;9;9;9;strict;0.92;40.43700913821092, -3.7118068586037403;0
12643066;20131276;100;1;1;gaztambide;chamberí;28015;40.431499657956486;-3.713052727980745;apartment;entire home/apt;2;1;1;1;44;308;1320;1;0;3;14;16;90;10;10;10;10;10;9;flexible;1.5;40.431499657956486, -3.713052727980745;0
7456751;19732001;100;2;2;gaztambide;chamberí;28015;40.43372078735187;-3.712510284728536;bed & breakfast;private room;2;1;1;1;25;175;750;1;7;1;1125;10;87;9;9;10;9;9;9;strict;0.54;40.43372078735187, -3.7125102847285354;0
12680562;62249646;100;5;5;gaztambide;chamberí;28015;40.4317649313823;-3.714887528178864;apartment;private room;2;2;1;1;15;105;450;1;10;2;1125;12;83;9;8;9;9;10;9;flexible;1.05;40.4317649313823, -3.7148875281788643;0
13681097;75150135;100;7;7;gaztambide;chamberí;28015;40.43652511481308;-3.716902952331546;bed & breakfast;private room;2;1;1;2;35;245;1050;1;35;2;619;0;94;10;10;10;10;10;9;flexible;1.0;40.43652511481308, -3.7169029523315467;0
9644437;49345052;80;2;2;gaztambide;chamberí;28015;40.430946437184346;-3.7122751843916633;apartment;entire home/apt;4;1;3;3;100;700;3000;1;0;5;1125;7;80;7;7;10;9;10;8;moderate;0.43;40.430946437184346, -3.7122751843916633;0
5216001;26985712;70;3;3;gaztambide;chamberí;28015;40.433753017093366;-3.714475189635718;apartment;private room;3;1;1;2;30;210;900;1;30;5;60;7;97;10;9;10;10;10;10;flexible;0.3;40.433753017093366, -3.714475189635718;0
1020785;5618733;100;1;1;gaztambide;chamberí;28015;40.43275986834004;-3.714089010913276;apartment;private room;1;1;1;1;30;210;900;1;0;2;1125;19;94;10;10;10;9;9;9;moderate;1.02;40.432759868340035, -3.7140890109132756;1
13667541;7108328;96;26;26;arapiles;chamberí;28015;40.43100155342293;-3.710189121157558;apartment;entire home/apt;3;1;0;3;60;420;1800;1;0;2;30;0;94;10;10;10;10;10;9;strict;1.0;40.431001553422924, -3.710189121157558;0
6212712;17454576;40;2;2;arapiles;chamberí;28015;40.43274742615024;-3.709631413823297;apartment;entire home/apt;4;1;1;2;65;455;1950;2;12;2;1125;12;83;9;10;10;10;10;9;strict;0.51;40.43274742615024, -3.7096314138232973;0
2897648;14809898;100;3;3;arapiles;chamberí;28015;40.43019179344825;-3.7071071406893705;apartment;entire home/apt;6;2;3;3;160;1120;4800;1;0;3;1125;18;94;9;9;10;10;9;9;strict;0.53;40.43019179344825, -3.7071071406893705;0
9646543;49876674;100;1;1;puerta del angel;latina;28011;40.41047586804381;-3.739197743363558;apartment;entire home/apt;7;1;2;4;100;700;3000;4;15;2;500;11;96;10;10;10;10;9;9;strict;0.68;40.41047586804381, -3.739197743363558;0
2033160;10437170;100;1;1;puerta del angel;latina;28011;40.41214735248551;-3.7299410390882937;apartment;entire home/apt;2;1;1;1;42;294;1260;1;0;3;1125;21;84;8;9;10;9;9;9;strict;0.57;40.41214735248551, -3.7299410390882937;0
7496237;21102685;100;2;2;puerta del angel;latina;28011;40.4073668660685;-3.733022762434722;apartment;entire home/apt;4;1;1;1;50;350;1500;3;10;2;1125;33;87;9;9;9;9;8;9;moderate;1.7;40.4073668660685, -3.733022762434722;0
12329933;65365782;100;1;1;puerta del angel;latina;28011;40.4103155372202;-3.739462671859977;apartment;entire home/apt;4;1;2;2;50;350;1500;3;15;2;1125;5;96;10;10;10;10;10;10;moderate;0.47;40.4103155372202, -3.739462671859977;0
2393322;5031865;100;8;8;puerta del angel;latina;28011;40.40868908171051;-3.732114213076696;apartment;entire home/apt;3;1;2;2;43;301;1290;2;15;2;200;49;92;9;9;10;9;8;9;strict;1.3;40.40868908171051, -3.7321142130766956;0
677013;3441855;100;2;2;lucero;latina;28011;40.40567360736455;-3.7492041565278895;dorm;private room;2;1;1;1;50;350;1500;1;0;1;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.40567360736455, -3.7492041565278895;0
14840572;77354494;91;11;11;aluche;latina;28047;40.38924787383184;-3.7444466947832105;apartment;shared room;1;1;1;8;10;70;300;1;0;3;1125;6;93;10;10;10;10;9;10;moderate;0.9;40.38924787383184, -3.7444466947832105;0
17235985;116102872;100;1;1;aluche;latina;28047;40.39106084551021;-3.765615761135437;bed & breakfast;private room;2;1;1;1;28;196;840;1;0;2;3;0;94;10;10;10;10;10;9;flexible;1.0;40.39106084551021, -3.765615761135437;0
240128;630482;100;3;3;san isidro;carabanchel;28019;40.39376446280468;-3.72482735394576;apartment;private room;2;0;1;2;25;175;750;1;0;4;30;66;87;9;9;9;9;8;9;strict;0.99;40.393764462804675, -3.7248273539457597;0
6575326;30696902;100;15;15;san isidro;carabanchel;28019;40.39767601973883;-3.717993456398653;apartment;private room;2;1;1;1;45;315;1350;1;0;2;5;0;94;10;10;10;10;10;9;strict;1.0;40.39767601973883, -3.7179934563986534;1
2987923;14934907;100;1;1;san isidro;carabanchel;28019;40.394998446044575;-3.7323631057619737;apartment;private room;2;1;1;1;25;175;750;1;55;3;1125;0;94;10;10;10;10;10;9;moderate;1.0;40.394998446044575, -3.7323631057619737;0
9600924;44550572;100;2;2;campamento;latina;28024;40.39806758626973;-3.7691892776095095;apartment;entire home/apt;4;1;2;3;60;420;1800;2;0;2;60;34;95;10;10;10;10;8;9;strict;2.19;40.39806758626973, -3.7691892776095095;1
13135886;73182373;100;1;1;campamento;latina;28024;40.39873808432548;-3.770008829701888;apartment;private room;2;1;1;1;18;126;540;1;0;2;1125;31;89;10;10;9;9;8;9;moderate;3.41;40.39873808432548, -3.770008829701888;0
17188846;115167216;100;2;2;cuatro vientos;latina;28054;40.37406092819761;-3.771319724443973;house;private room;2;1;2;2;18;126;540;1;12;1;1125;2;100;10;9;10;10;8;10;flexible;1.54;40.37406092819761, -3.7713197244439725;0
1172916;6420689;100;1;1;aguilas;latina;28044;40.38168849567472;-3.781250862965449;tent;private room;2;1;1;1;25;175;750;1;6;1;1125;13;91;9;9;9;9;9;9;flexible;0.47;40.38168849567472, -3.781250862965449;0
16804907;6556421;100;2;2;comillas;carabanchel;28019;40.39799908623659;-3.7153284628540777;apartment;private room;2;0;1;2;25;175;750;1;25;2;31;0;94;10;10;10;10;10;9;moderate;1.0;40.39799908623659, -3.7153284628540777;0
15495227;55465187;90;2;2;comillas;carabanchel;28019;40.39614811772947;-3.709842119362365;apartment;private room;2;1;1;1;20;140;600;1;10;3;1125;0;94;10;10;10;10;10;9;strict;1.0;40.39614811772947, -3.7098421193623645;0
8192177;43211259;100;1;1;vista alegre;carabanchel;28025;40.38600985634744;-3.7381775080999606;apartment;entire home/apt;4;1;3;3;50;350;1500;2;15;3;720;26;100;10;10;10;10;10;10;flexible;1.46;40.38600985634744, -3.7381775080999606;1
13468543;18047243;100;1;1;prosperidad;chamartín;28002;40.44252073220342;-3.673559038714501;apartment;entire home/apt;6;1;2;3;70;490;2100;4;10;2;1125;1;100;10;10;10;10;10;10;moderate;0.1;40.44252073220342, -3.673559038714501;0
10557669;2976283;100;1;1;ciudad jardín;chamartín;28002;40.44469173236895;-3.673359960782026;apartment;entire home/apt;2;1;1;1;65;455;1950;1;0;2;6;14;96;10;10;10;10;10;10;moderate;1.0;40.44469173236895, -3.673359960782026;0
7395552;16077582;100;1;1;ciudad jardín;chamartín;28002;40.44938072460202;-3.6773492592371215;apartment;entire home/apt;6;1;3;6;120;840;3600;4;15;4;1125;1;100;10;10;10;10;10;10;flexible;0.07;40.44938072460202, -3.6773492592371224;0
17323600;2272758;67;1;1;ciudad jardín;chamartín;28002;40.44786803788721;-3.670115033994493;apartment;entire home/apt;1;1;1;1;37;259;1110;1;0;2;6;0;94;10;10;10;10;10;9;flexible;1.0;40.44786803788721, -3.6701150339944926;0
7557274;5956402;100;4;4;ciudad jardín;chamartín;28002;40.44527249343043;-3.675422713509868;apartment;entire home/apt;7;3;3;5;136;952;4080;4;20;2;1125;56;94;10;9;10;10;9;9;strict;2.83;40.44527249343043, -3.675422713509868;0
14847711;5889505;89;4;4;hispanoamérica;chamartín;28016;40.456875620090536;-3.6797008742847366;apartment;entire home/apt;2;1;1;1;75;525;2250;1;0;2;7;2;100;10;9;10;10;10;10;moderate;0.33;40.456875620090536, -3.6797008742847366;0
17401852;117644134;100;1;1;hispanoamérica;chamartín;28016;40.45751333631391;-3.673585662292033;apartment;private room;1;1;1;1;33;231;990;1;0;1;1125;1;100;10;10;10;10;10;10;flexible;1.0;40.45751333631391, -3.6735856622920333;0
11752865;62536430;100;1;1;nueva españa;chamartín;28016;40.45924809813289;-3.6754687649566136;apartment;entire home/apt;4;2;2;3;60;420;1800;1;0;1;15;23;93;10;8;10;10;9;9;flexible;1.92;40.45924809813289, -3.6754687649566136;0
13387162;4628173;100;1;1;castilla;chamartín;28036;40.47962824274172;-3.682475386477958;apartment;entire home/apt;2;1;1;1;80;560;2400;1;25;1;10;0;94;10;10;10;10;10;9;flexible;1.0;40.47962824274172, -3.682475386477958;0
6858202;35939902;90;1;1;castilla;chamartín;28036;40.47284831182743;-3.6852778946129794;apartment;entire home/apt;4;1;1;1;50;350;1500;2;8;2;1125;71;94;10;10;10;10;9;9;strict;3.24;40.47284831182743, -3.6852778946129794;0
10937106;41146301;100;2;2;bellas vistas;tetuán;28039;40.45292649202429;-3.705280811695996;apartment;private room;1;1;1;1;17;119;510;1;0;1;1125;12;90;10;10;10;10;9;10;moderate;0.92;40.45292649202429, -3.7052808116959963;0
3254586;133565;0;2;2;bellas vistas;tetuán;28039;40.45386349667008;-3.703175226100309;apartment;private room;1;2;1;1;22;154;660;1;15;3;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.45386349667008, -3.703175226100309;0
12113295;21485458;98;46;46;bellas vistas;tetuán;28039;40.44969426588938;-3.705553682687379;apartment;entire home/apt;2;1;0;1;25;175;750;1;5;1;1125;0;94;10;10;10;10;10;9;moderate;1.0;40.44969426588938, -3.705553682687379;0
8026146;38381963;100;1;1;cuatro caminos;tetuán;28020;40.45584159160472;-3.6960472555624575;other;private room;2;1;1;2;40;280;1200;1;20;1;1125;16;94;9;9;10;10;10;9;flexible;0.84;40.45584159160472, -3.6960472555624575;0
17730587;55523234;92;1;1;cuatro caminos;tetuán;28020;40.45200784276226;-3.6940093587540006;condominium;entire home/apt;4;1;2;2;100;700;3000;1;0;1;3;1;100;8;8;10;10;8;8;moderate;1.0;40.45200784276226, -3.6940093587540006;0
10192147;43063704;100;3;3;palos de moguer;arganzuela;28045;40.40158313498437;-3.6901044414384985;apartment;entire home/apt;2;1;0;1;37;259;1110;1;0;3;250;21;88;9;8;9;10;9;9;strict;3.09;40.40158313498437, -3.6901044414384985;0
16091165;92472849;100;5;5;palos de moguer;arganzuela;28045;40.40495891244584;-3.6924384956572016;condominium;private room;2;2;1;1;26;182;780;1;5;2;30;29;97;10;10;10;10;10;10;flexible;6.74;40.40495891244584, -3.6924384956572016;1
